year_end,neighborhood,parcels,city_owned
2015,TIMMERMAN WEST,961,3
2015,TIPPECANOE,2011,0
2015,TOWN & COUNTRY MANOR,615,1
2015,TOWN OF LAKE,1867,0
2015,TRIANGLE,136,0
2015,TRIANGLE NORTH,219,0
2015,TRIPOLI PARK,234,0
2015,UPPER EAST SIDE,844,0
2015,UPTOWN,1393,11
2015,VALHALLA,557,0
2015,VALLEY FORGE,54,0
2015,VETERANS AFFAIRS,1,0
2015,VOGEL PARK,372,0
2015,WAHL PARK,822,4
2015,WALKER'S POINT,1165,6
2015,WALNUT HILL,434,11
2015,WASHINGTON HEIGHTS,1985,1
2015,WASHINGTON PARK,885,15
2015,WEDGEWOOD,477,0
2015,WEST VIEW,406,0
2015,WHISPERING HILLS,213,0
2015,WHITE MANOR,582,0
2015,WICK FIELD,163,0
2015,WILLIAMSBURG,573,10
2015,WILSON PARK,637,0
2015,WOODLAND COURT,135,0
2015,WOODLANDS,635,16
2015,WYRICK PARK,340,0
2015,YANKEE HILL,563,0
2016,ALCOTT PARK,482,1
2016,ALVERNO,165,0
2016,AMANI,1334,37
2016,ARLINGTON GARDENS,739,0
2016,ARLINGTON HEIGHTS,1165,17
2016,AVENUES WEST,254,3
2016,BARAN PARK,89,0
2016,BAY VIEW,5089,3
2016,BLUEMOUND HEIGHTS,1009,2
2016,BORCHERT FIELD,883,17
2016,BRADLEY ESTATES,1018,0
2016,BREWER'S HILL,595,2
2016,BRYNWOOD,1,0
2016,BUCHEL PARK,13,0
2016,BURNHAM PARK,1334,2
2016,CALUMET FARMS,393,0
2016,CAMBRIDGE HEIGHTS,494,0
2016,CANNON PARK,415,0
2016,CAPITOL HEIGHTS,1653,0
2016,CASTLE MANOR,749,0
2016,CLARKE SQUARE,976,3
2016,CLAYTON CREST,536,0
2016,CLOCK TOWER ACRES,344,3
2016,COLD SPRING PARK,273,3
2016,COLLEGE HEIGHTS,373,0
2016,COLUMBUS PARK,1122,0
2016,CONCORDIA,197,0
2016,COOPER PARK,1206,0
2016,COPERNICUS PARK,470,0
2016,DINEEN PARK,909,1
2016,DOWNER WOODS,657,0
2016,DRETZKA PARK,19,0
2016,ENDERIS PARK,917,0
2016,ESTABROOK PARK,9,0
2016,EUCLID PARK,455,0
2016,FAIR PARK,419,0
2016,FAIRFIELD,329,0
2016,FAIRVIEW,1381,0
2016,FERNWOOD,1064,0
2016,FLORIST HIGHLANDS,283,0
2016,FOREST HOME HILLS,755,3
2016,FRANKLIN HEIGHTS,1997,26
2016,FREEDOM VILLAGE,138,0
2016,GARDEN HOMES,567,7
2016,GOLDEN GATE,268,0
2016,GOLDEN VALLEY,1059,0
2016,GOLDMAN PARK,527,0
2016,GRA-RAM,478,0
2016,GRACELAND,789,2
2016,GRANTOSA,358,0
2016,GRANVILLE STATION,335,0
2016,GRANVILLE WOODS,2,0
2016,GRASSLYN MANOR,1568,2
2016,GREEN MOOR,186,0
2016,GROVER HEIGHTS,98,1
2016,HALYARD PARK,132,1
2016,HAMPTON HEIGHTS,2083,6
2016,HARAMBEE,2241,45
2016,HARBOR VIEW,146,0
2016,HARDER'S OAKS,150,0
2016,HAVENWOODS,174,0
2016,HAWLEY FARMS,597,0
2016,HAWTHORNE GLEN,122,0
2016,HERITAGE HEIGHTS,188,0
2016,HIGHWOOD ESTATES,499,0
2016,HILLSIDE,40,0
2016,HISTORIC MITCHELL STREET,1570,6
2016,HISTORIC THIRD WARD,612,0
2016,HOLLER PARK,167,0
2016,HONEY CREEK MANOR,834,1
2016,HONEY CREEK PARKWAY,434,0
2016,JACKSON PARK,2382,0
2016,JOHNSON'S WOODS,908,0
2016,JUNEAU TOWN,809,0
2016,KILBOURN TOWN,215,0
2016,KING PARK,156,1
2016,KOPS PARK,1170,0
2016,LAND BANK,19,0
2016,LAYTON PARK,1597,1
2016,LENOX HEIGHTS,455,1
2016,LINCOLN CREEK,1956,6
2016,LINCOLN PARK,1390,8
2016,LINCOLN VILLAGE,1898,4
2016,LINDSAY PARK,1053,0
2016,LITTLE MENOMONEE PARKWAY,274,0
2016,LONG VIEW,911,2
2016,LOWER EAST SIDE,2230,0
2016,LYONS PARK,522,0
2016,MACK ACRES,69,0
2016,MAITLAND PARK,319,0
2016,MAPLE TREE,385,0
2016,MARTIN DRIVE,412,2
2016,MC GOVERN PARK,1037,1
2016,MELODY VIEW,202,0
2016,MENOMONEE RIVER HILLS,1893,0
2016,MENOMONEE RIVER HILLS EAST,636,0
2016,MENOMONEE RIVER VALLEY,149,0
2016,MERRILL PARK,528,8
2016,METCALFE PARK,493,9
2016,MIDTOWN,1245,8
2016,MILL VALLEY,331,0
2016,MILLER VALLEY,107,0
2016,MILWAUKEE RIVER PARKWAY,231,1
2016,MITCHELL FIELD,60,0
2016,MITCHELL PARK,8,0
2016,MITCHELL WEST,871,0
2016,MORGAN HEIGHTS,542,0
2016,MORGANDALE,2486,0
2016,MOUNT MARY,699,0
2016,MOUNT OLIVET,56,0
2016,MURRAY HILL,651,0
2016,MUSKEGO WAY,1853,5
2016,"NASH PARK",848,1
2016,"NATIONAL PARK",456,1
2016,NEW COELN,161,0
2016,NORTH DIVISION,1565,42
2016,NORTH GRANVILLE,42,0
2016,NORTHPOINT,556,0
2016,NORTHRIDGE,226,0
2016,NORTHRIDGE LAKES,313,0
2016,OLD NORTH MILWAUKEE,3002,30
2016,PARK KNOLL,395,0
2016,PARK PLACE,50,0
2016,PARK VIEW,132,0
2016,PARKWAY HILLS,153,0
2016,PHEASANT RUN,481,0
2016,POLLBER HEIGHTS,74,0
2016,POLONIA,1004,2
2016,RED OAK HEIGHTS,232,0
2016,RIDGEVIEW,90,0
2016,RIVER BEND,499,0
2016,RIVERSIDE PARK,241,0
2016,RIVERTON HEIGHTS,465,0
2016,RIVERWEST,2879,3
2016,ROLLING GREEN,495,0
2016,ROOSEVELT GROVE,1448,3
2016,ROOT CREEK,480,0
2016,RUFUS KING,1348,8
2016,SAINT JOSEPH,1600,12
2016,SAVELAND PARK,588,0
2016,SERVITE WOODS,416,1
2016,SHERMAN PARK,1569,14
2016,SILVER CITY,803,2
2016,SILVER SPRING,2456,6
2016,SILVER SWAN,395,0
2016,SOUTHGATE,470,0
2016,SOUTHPOINT,534,0
2016,ST. AMELIAN'S,581,0
2016,STORY HILL,519,0
2016,SUNSET HEIGHTS,1242,2
2016,THE VALLEY / PIGSVILLE,143,0
2016,THURSTON WOODS,1165,2
2016,TIMMERMAN AIRPORT,52,0
2016,TIMMERMAN WEST,958,0
2016,TIPPECANOE,2012,1
2016,TOWN & COUNTRY MANOR,617,1
2016,TOWN OF LAKE,1868,0
2016,TRIANGLE,136,0
2016,TRIANGLE NORTH,220,1
2016,TRIPOLI PARK,234,0
2016,UPPER EAST SIDE,845,0
2016,UPTOWN,1390,4
2016,VALHALLA,557,1
2016,VALLEY FORGE,54,0
2016,VETERANS AFFAIRS,1,0
2016,VOGEL PARK,372,0
2016,WAHL PARK,825,4
2016,WALKER'S POINT,1157,4
2016,WALNUT HILL,432,4
2016,WASHINGTON HEIGHTS,1985,0
2016,WASHINGTON PARK,888,12
2016,WEDGEWOOD,477,0
2016,WEST VIEW,406,0
2016,WHISPERING HILLS,213,0
2016,WHITE MANOR,582,0
2016,WICK FIELD,163,0
2016,WILLIAMSBURG,571,5
2016,WILSON PARK,637,0
2016,WOODLAND COURT,135,0
2016,WOODLANDS,636,4
2016,WYRICK PARK,339,0
2016,YANKEE HILL,563,0
2017,ALCOTT PARK,483,1
2017,ALVERNO,165,0
2017,AMANI,1305,15
2017,ARLINGTON GARDENS,740,0
2017,ARLINGTON HEIGHTS,1165,14
2017,AVENUES WEST,254,2
2017,BARAN PARK,89,0
2017,BAY VIEW,5089,2
2017,BLUEMOUND HEIGHTS,1007,0
2017,BORCHERT FIELD,867,15
2017,BRADLEY ESTATES,1020,0
2017,BREWER'S HILL,592,0
2017,BRYNWOOD,1,0
2017,BUCHEL PARK,13,0
2017,BURNHAM PARK,1331,2
2017,CALUMET FARMS,394,0
2017,CAMBRIDGE HEIGHTS,494,0
2017,CANNON PARK,415,0
2017,CAPITOL HEIGHTS,1655,3
2017,CASTLE MANOR,749,0
2017,CLARKE SQUARE,976,2
2017,CLAYTON CREST,536,0
2017,CLOCK TOWER ACRES,339,0
2017,COLD SPRING PARK,275,1
2017,COLLEGE HEIGHTS,373,0
2017,COLUMBUS PARK,1122,2
2017,CONCORDIA,196,1
2017,COOPER PARK,1206,1
2017,COPERNICUS PARK,471,0
2017,DINEEN PARK,909,1
2017,DOWNER WOODS,656,0
2017,DRETZKA PARK,22,0
2017,ENDERIS PARK,917,0
2017,ESTABROOK PARK,9,0
2017,EUCLID PARK,455,0
2017,FAIR PARK,419,0
2017,FAIRFIELD,331,1
2017,FAIRVIEW,1381,0
2017,FERNWOOD,1064,1
2017,FLORIST HIGHLANDS,283,0
2017,FOREST HOME HILLS,756,1
2017,FRANKLIN HEIGHTS,1996,15
2017,FREEDOM VILLAGE,138,0
2017,GARDEN HOMES,563,5
2017,GOLDEN GATE,268,0
2017,GOLDEN VALLEY,1060,0
2017,GOLDMAN PARK,527,0
2017,GRA-RAM,478,0
2017,GRACELAND,786,0
2017,GRANTOSA,358,0
2017,GRANVILLE STATION,335,0
2017,GRANVILLE WOODS,2,0
2017,GRASSLYN MANOR,1570,0
2017,GREEN MOOR,186,0
2017,GROVER HEIGHTS,98,0
2017,HALYARD PARK,132,0
2017,HAMPTON HEIGHTS,2084,4
2017,HARAMBEE,2209,15
2017,HARBOR VIEW,146,0
2017,HARDER'S OAKS,150,0
2017,HAVENWOODS,174,0
2017,HAWLEY FARMS,597,0
2017,HAWTHORNE GLEN,122,1
2017,HERITAGE HEIGHTS,188,0
2017,HIGHWOOD ESTATES,499,0
2017,HILLSIDE,40,0
2017,HISTORIC MITCHELL STREET,1568,2
2017,HISTORIC THIRD WARD,612,0
2017,HOLLER PARK,167,0
2017,HONEY CREEK MANOR,833,0
2017,HONEY CREEK PARKWAY,435,0
2017,JACKSON PARK,2381,0
2017,JOHNSON'S WOODS,909,0
2017,JUNEAU TOWN,808,0
2017,KILBOURN TOWN,214,0
2017,KING PARK,157,2
2017,KOPS PARK,1170,0
2017,LAND BANK,19,0
2017,LAYTON PARK,1601,1
2017,LENOX HEIGHTS,453,0
2017,LINCOLN CREEK,1955,4
2017,LINCOLN PARK,1386,1
2017,LINCOLN VILLAGE,1892,2
2017,LINDSAY PARK,1054,0
2017,LITTLE MENOMONEE PARKWAY,274,0
2017,LONG VIEW,912,3
2017,LOWER EAST SIDE,2229,0
2017,LYONS PARK,522,0
2017,MACK ACRES,69,0
2017,MAITLAND PARK,319,0
2017,MAPLE TREE,385,0
2017,MARTIN DRIVE,411,1
2017,MC GOVERN PARK,1038,6
2017,MELODY VIEW,202,0
2017,MENOMONEE RIVER HILLS,1893,0
2017,MENOMONEE RIVER HILLS EAST,636,0
2017,MENOMONEE RIVER VALLEY,147,0
2017,MERRILL PARK,521,0
2017,METCALFE PARK,481,4
2017,MIDTOWN,1236,12
2017,MILL VALLEY,331,0
2017,MILLER VALLEY,108,0
2017,MILWAUKEE RIVER PARKWAY,229,1
2017,MITCHELL FIELD,60,0
2017,MITCHELL PARK,8,0
2017,MITCHELL WEST,871,0
2017,MORGAN HEIGHTS,542,0
2017,MORGANDALE,2486,0
2017,MOUNT MARY,699,0
2017,MOUNT OLIVET,56,0
2017,MURRAY HILL,652,0
2017,MUSKEGO WAY,1852,6
2017,"NASH PARK",846,0
2017,"NATIONAL PARK",455,0
2017,NEW COELN,161,0
2017,NORTH DIVISION,1513,21
2017,NORTH GRANVILLE,42,0
2017,NORTHPOINT,557,0
2017,NORTHRIDGE,226,0
2017,NORTHRIDGE LAKES,313,0
2017,OLD NORTH MILWAUKEE,2976,16
2017,PARK KNOLL,395,0
2017,PARK PLACE,64,0
2017,PARK VIEW,132,1
2017,PARKWAY HILLS,153,0
2017,PHEASANT RUN,481,0
2017,POLLBER HEIGHTS,74,0
2017,POLONIA,1003,0
2017,RED OAK HEIGHTS,232,0
2017,RIDGEVIEW,90,0
2017,RIVER BEND,499,0
2017,RIVERSIDE PARK,241,1
2017,RIVERTON HEIGHTS,465,0
2017,RIVERWEST,2877,2
2017,ROLLING GREEN,495,0
2017,ROOSEVELT GROVE,1447,8
2017,ROOT CREEK,480,0
2017,RUFUS KING,1346,7
2017,SAINT JOSEPH,1595,1
2017,SAVELAND PARK,588,0
2017,SERVITE WOODS,415,0
2017,SHERMAN PARK,1563,9
2017,SILVER CITY,802,0
2017,SILVER SPRING,2453,6
2017,SILVER SWAN,395,0
2017,SOUTHGATE,470,0
2017,SOUTHPOINT,534,0
2017,ST. AMELIAN'S,581,0
2017,STORY HILL,521,0
2017,SUNSET HEIGHTS,1241,2
2017,THE VALLEY / PIGSVILLE,143,0
2017,THURSTON WOODS,1169,4
2017,TIMMERMAN AIRPORT,52,0
2017,TIMMERMAN WEST,960,0
2017,TIPPECANOE,2011,0
2017,TOWN & COUNTRY MANOR,616,0
2017,TOWN OF LAKE,1867,0
2017,TRIANGLE,135,1
2017,TRIANGLE NORTH,220,1
2017,TRIPOLI PARK,234,0
2017,UPPER EAST SIDE,844,0
2017,UPTOWN,1393,6
2017,VALHALLA,558,1
2017,VALLEY FORGE,54,0
2017,VETERANS AFFAIRS,1,0
2017,VOGEL PARK,372,0
2017,WAHL PARK,819,1
2017,WALKER'S POINT,1154,3
2017,WALNUT HILL,424,1
2017,WASHINGTON HEIGHTS,1987,0
2017,WASHINGTON PARK,899,6
2017,WEDGEWOOD,478,0
2017,WEST VIEW,406,0
2017,WHISPERING HILLS,213,0
2017,WHITE MANOR,581,0
2017,WICK FIELD,163,0
2017,WILLIAMSBURG,568,5
2017,WILSON PARK,637,0
2017,WOODLAND COURT,135,0
2017,WOODLANDS,634,1
2017,WYRICK PARK,340,1
2017,YANKEE HILL,563,0
2018,ALCOTT PARK,483,0
2018,ALVERNO,165,0
2018,AMANI,1307,9
2018,ARLINGTON GARDENS,740,0
2018,ARLINGTON HEIGHTS,1157,3
2018,AVENUES WEST,254,2
2018,BARAN PARK,88,0
2018,BAY VIEW,5088,0
2018,BLUEMOUND HEIGHTS,1009,0
2018,BORCHERT FIELD,853,5
2018,BRADLEY ESTATES,1019,0
2018,BREWER'S HILL,595,0
2018,BRYNWOOD,1,0
2018,BUCHEL PARK,13,0
2018,BURNHAM PARK,1329,0
2018,CALUMET FARMS,394,0
2018,CAMBRIDGE HEIGHTS,494,0
2018,CANNON PARK,415,0
2018,CAPITOL HEIGHTS,1652,0
2018,CASTLE MANOR,749,0
2018,CLARKE SQUARE,978,1
2018,CLAYTON CREST,536,0
2018,CLOCK TOWER ACRES,342,0
2018,COLD SPRING PARK,278,0
2018,COLLEGE HEIGHTS,373,0
2018,COLUMBUS PARK,1121,0
2018,CONCORDIA,197,0
2018,COOPER PARK,1206,0
2018,COPERNICUS PARK,472,0
2018,DINEEN PARK,909,0
2018,DOWNER WOODS,656,0
2018,DRETZKA PARK,25,0
2018,ENDERIS PARK,917,0
2018,ESTABROOK PARK,9,0
2018,EUCLID PARK,455,0
2018,FAIR PARK,420,0
2018,FAIRFIELD,330,0
2018,FAIRVIEW,1381,0
2018,FERNWOOD,1062,1
2018,FLORIST HIGHLANDS,283,0
2018,FOREST HOME HILLS,754,1
2018,FRANKLIN HEIGHTS,1988,11
2018,FREEDOM VILLAGE,138,0
2018,GARDEN HOMES,563,0
2018,GOLDEN GATE,268,0
2018,GOLDEN VALLEY,1060,0
2018,GOLDMAN PARK,528,0
2018,GRA-RAM,478,0
2018,GRACELAND,787,1
2018,GRANTOSA,358,0
2018,GRANVILLE STATION,335,0
2018,GRANVILLE WOODS,2,0
2018,GRASSLYN MANOR,1571,0
2018,GREEN MOOR,186,0
2018,GROVER HEIGHTS,96,1
2018,HALYARD PARK,133,0
2018,HAMPTON HEIGHTS,2087,2
2018,HARAMBEE,2202,10
2018,HARBOR VIEW,146,0
2018,HARDER'S OAKS,150,0
2018,HAVENWOODS,176,0
2018,HAWLEY FARMS,597,0
2018,HAWTHORNE GLEN,122,0
2018,HERITAGE HEIGHTS,188,0
2018,HIGHWOOD ESTATES,499,0
2018,HILLSIDE,40,0
2018,HISTORIC MITCHELL STREET,1569,2
2018,HISTORIC THIRD WARD,611,0
2018,HOLLER PARK,167,0
2018,HONEY CREEK MANOR,833,0
2018,HONEY CREEK PARKWAY,435,0
2018,JACKSON PARK,2381,0
2018,JOHNSON'S WOODS,910,0
2018,JUNEAU TOWN,806,0
2018,KILBOURN TOWN,214,0
2018,KING PARK,155,0
2018,KOPS PARK,1170,0
2018,LAND BANK,19,0
2018,LAYTON PARK,1602,1
2018,LENOX HEIGHTS,455,1
2018,LINCOLN CREEK,1962,1
2018,LINCOLN PARK,1393,1
2018,LINCOLN VILLAGE,1891,1
2018,LINDSAY PARK,1055,0
2018,LITTLE MENOMONEE PARKWAY,274,0
2018,LONG VIEW,910,0
2018,LOWER EAST SIDE,2226,0
2018,LYONS PARK,522,0
2018,MACK ACRES,69,0
2018,MAITLAND PARK,319,0
2018,MAPLE TREE,386,0
2018,MARTIN DRIVE,410,1
2018,MC GOVERN PARK,1034,2
2018,MELODY VIEW,202,0
2018,MENOMONEE RIVER HILLS,1892,1
2018,MENOMONEE RIVER HILLS EAST,636,0
2018,MENOMONEE RIVER VALLEY,149,0
2018,MERRILL PARK,523,1
2018,METCALFE PARK,487,1
2018,MIDTOWN,1235,3
2018,MILL VALLEY,331,0
2018,MILLER VALLEY,108,1
2018,MILWAUKEE RIVER PARKWAY,228,0
2018,MITCHELL FIELD,60,0
2018,MITCHELL PARK,8,0
2018,MITCHELL WEST,871,0
2018,MORGAN HEIGHTS,542,0
2018,MORGANDALE,2486,1
2018,MOUNT MARY,699,0
2018,MOUNT OLIVET,56,0
2018,MURRAY HILL,652,0
2018,MUSKEGO WAY,1844,4
2018,"NASH PARK",847,1
2018,"NATIONAL PARK",459,0
2018,NEW COELN,161,0
2018,NORTH DIVISION,1483,7
2018,NORTH GRANVILLE,42,0
2018,NORTHPOINT,557,0
2018,NORTHRIDGE,226,0
2018,NORTHRIDGE LAKES,313,0
2018,OLD NORTH MILWAUKEE,2980,9
2018,PARK KNOLL,395,0
2018,PARK PLACE,71,0
2018,PARK VIEW,131,0
2018,PARKWAY HILLS,153,0
2018,PHEASANT RUN,481,0
2018,POLLBER HEIGHTS,74,0
2018,POLONIA,1004,0
2018,RED OAK HEIGHTS,232,0
2018,RIDGEVIEW,90,0
2018,RIVER BEND,499,0
2018,RIVERSIDE PARK,241,0
2018,RIVERTON HEIGHTS,465,0
2018,RIVERWEST,2878,0
2018,ROLLING GREEN,495,0
2018,ROOSEVELT GROVE,1440,1
2018,ROOT CREEK,480,0
2018,RUFUS KING,1353,2
2018,SAINT JOSEPH,1601,2
2018,SAVELAND PARK,588,0
2018,SERVITE WOODS,417,0
2018,SHERMAN PARK,1563,4
2018,SILVER CITY,803,0
2018,SILVER SPRING,2456,0
2018,SILVER SWAN,395,0
2018,SOUTHGATE,469,0
2018,SOUTHPOINT,535,0
2018,ST. AMELIAN'S,581,0
2018,STORY HILL,521,0
2018,SUNSET HEIGHTS,1243,0
2018,THE VALLEY / PIGSVILLE,143,0
2018,THURSTON WOODS,1165,2
2018,TIMMERMAN AIRPORT,52,1
2018,TIMMERMAN WEST,959,0
2018,TIPPECANOE,2012,0
2018,TOWN & COUNTRY MANOR,618,0
2018,TOWN OF LAKE,1867,1
2018,TRIANGLE,136,0
2018,TRIANGLE NORTH,220,0
2018,TRIPOLI PARK,233,0
2018,UPPER EAST SIDE,844,0
2018,UPTOWN,1387,0
2018,VALHALLA,557,0
2018,VALLEY FORGE,54,0
2018,VETERANS AFFAIRS,1,0
2018,VOGEL PARK,372,1
2018,WAHL PARK,824,0
2018,WALKER'S POINT,1152,1
2018,WALNUT HILL,428,1
2018,WASHINGTON HEIGHTS,1986,0
2018,WASHINGTON PARK,908,3
2018,WEDGEWOOD,478,0
2018,WEST VIEW,406,0
2018,WHISPERING HILLS,213,0
2018,WHITE MANOR,582,0
2018,WICK FIELD,163,0
2018,WILLIAMSBURG,571,4
2018,WILSON PARK,637,0
2018,WOODLAND COURT,135,0
2018,WOODLANDS,635,0
2018,WYRICK PARK,337,0
2018,YANKEE HILL,563,0
2019,ALCOTT PARK,483,0
2019,ALVERNO,165,0
2019,AMANI,1301,15
2019,ARLINGTON GARDENS,740,0
2019,ARLINGTON HEIGHTS,1161,6
2019,AVENUES WEST,254,3
2019,BARAN PARK,89,0
2019,BAY VIEW,5100,0
2019,BLUEMOUND HEIGHTS,1010,0
2019,BORCHERT FIELD,855,6
2019,BRADLEY ESTATES,1027,0
2019,BREWER'S HILL,599,3
2019,BRYNWOOD,1,0
2019,BUCHEL PARK,13,0
2019,BURNHAM PARK,1330,1
2019,CALUMET FARMS,394,0
2019,CAMBRIDGE HEIGHTS,492,0
2019,CANNON PARK,416,0
2019,CAPITOL HEIGHTS,1655,3
2019,CASTLE MANOR,749,0
2019,CLARKE SQUARE,979,2
2019,CLAYTON CREST,536,0
2019,CLOCK TOWER ACRES,343,0
2019,COLD SPRING PARK,281,3
2019,COLLEGE HEIGHTS,373,0
2019,COLUMBUS PARK,1123,0
2019,CONCORDIA,201,0
2019,COOPER PARK,1208,0
2019,COPERNICUS PARK,472,0
2019,DINEEN PARK,910,0
2019,DOWNER WOODS,656,0
2019,DRETZKA PARK,26,0
2019,ENDERIS PARK,917,0
2019,ESTABROOK PARK,9,0
2019,EUCLID PARK,455,0
2019,FAIR PARK,421,0
2019,FAIRFIELD,332,0
2019,FAIRVIEW,1380,1
2019,FERNWOOD,1064,0
2019,FLORIST HIGHLANDS,283,0
2019,FOREST HOME HILLS,757,0
2019,FRANKLIN HEIGHTS,1986,18
2019,FREEDOM VILLAGE,138,0
2019,GARDEN HOMES,567,2
2019,GOLDEN GATE,268,0
2019,GOLDEN VALLEY,1060,1
2019,GOLDMAN PARK,528,0
2019,GRA-RAM,477,0
2019,GRACELAND,789,0
2019,GRANTOSA,357,1
2019,GRANVILLE STATION,335,0
2019,GRANVILLE WOODS,2,0
2019,GRASSLYN MANOR,1573,0
2019,GREEN MOOR,186,0
2019,GROVER HEIGHTS,97,0
2019,HALYARD PARK,134,0
2019,HAMPTON HEIGHTS,2088,6
2019,HARAMBEE,2210,10
2019,HARBOR VIEW,149,0
2019,HARDER'S OAKS,150,0
2019,HAVENWOODS,176,1
2019,HAWLEY FARMS,597,1
2019,HAWTHORNE GLEN,122,1
2019,HERITAGE HEIGHTS,188,0
2019,HIGHWOOD ESTATES,499,0
2019,HILLSIDE,40,0
2019,HISTORIC MITCHELL STREET,1567,4
2019,HISTORIC THIRD WARD,637,0
2019,HOLLER PARK,167,0
2019,HONEY CREEK MANOR,834,0
2019,HONEY CREEK PARKWAY,435,0
2019,JACKSON PARK,2381,1
2019,JOHNSON'S WOODS,911,1
2019,JUNEAU TOWN,820,0
2019,KILBOURN TOWN,216,0
2019,KING PARK,156,0
2019,KOPS PARK,1170,0
2019,LAND BANK,19,0
2019,LAYTON PARK,1601,2
2019,LENOX HEIGHTS,454,0
2019,LINCOLN CREEK,1965,2
2019,LINCOLN PARK,1395,5
2019,LINCOLN VILLAGE,1888,5
2019,LINDSAY PARK,1054,0
2019,LITTLE MENOMONEE PARKWAY,274,0
2019,LONG VIEW,915,0
2019,LOWER EAST SIDE,2239,0
2019,LYONS PARK,523,0
2019,MACK ACRES,69,0
2019,MAITLAND PARK,319,0
2019,MAPLE TREE,386,0
2019,MARTIN DRIVE,413,1
2019,MC GOVERN PARK,1033,0
2019,MELODY VIEW,202,0
2019,MENOMONEE RIVER HILLS,1891,2
2019,MENOMONEE RIVER HILLS EAST,637,0
2019,MENOMONEE RIVER VALLEY,150,0
2019,MERRILL PARK,525,1
2019,METCALFE PARK,484,4
2019,MIDTOWN,1236,4
2019,MILL VALLEY,331,0
2019,MILLER VALLEY,107,0
2019,MILWAUKEE RIVER PARKWAY,229,0
2019,MITCHELL FIELD,60,0
2019,MITCHELL PARK,8,0
2019,MITCHELL WEST,871,2
2019,MORGAN HEIGHTS,542,0
2019,MORGANDALE,2486,0
2019,MOUNT MARY,699,0
2019,MOUNT OLIVET,56,0
2019,MURRAY HILL,652,0
2019,MUSKEGO WAY,1847,1
2019,"NASH PARK",846,0
2019,"NATIONAL PARK",459,0
2019,NEW COELN,161,0
2019,NORTH DIVISION,1489,14
2019,NORTH GRANVILLE,42,0
2019,NORTHPOINT,558,0
2019,NORTHRIDGE,226,0
2019,NORTHRIDGE LAKES,313,0
2019,OLD NORTH MILWAUKEE,2992,7
2019,PARK KNOLL,395,0
2019,PARK PLACE,77,0
2019,PARK VIEW,130,0
2019,PARKWAY HILLS,153,0
2019,PHEASANT RUN,482,0
2019,POLLBER HEIGHTS,74,0
2019,POLONIA,1004,0
2019,RED OAK HEIGHTS,232,0
2019,RIDGEVIEW,90,0
2019,RIVER BEND,499,0
2019,RIVERSIDE PARK,241,0
2019,RIVERTON HEIGHTS,465,0
2019,RIVERWEST,2882,2
2019,ROLLING GREEN,495,1
2019,ROOSEVELT GROVE,1446,3
2019,ROOT CREEK,480,0
2019,RUFUS KING,1352,1
2019,SAINT JOSEPH,1602,7
2019,SAVELAND PARK,589,0
2019,SERVITE WOODS,416,0
2019,SHERMAN PARK,1569,10
2019,SILVER CITY,803,1
2019,SILVER SPRING,2460,2
2019,SILVER SWAN,395,0
2019,SOUTHGATE,472,0
2019,SOUTHPOINT,535,0
2019,ST. AMELIAN'S,581,1
2019,STORY HILL,521,1
2019,SUNSET HEIGHTS,1245,0
2019,THE VALLEY / PIGSVILLE,143,0
2019,THURSTON WOODS,1166,0
2019,TIMMERMAN AIRPORT,52,0
2019,TIMMERMAN WEST,960,0
2019,TIPPECANOE,2012,1
2019,TOWN & COUNTRY MANOR,617,0
2019,TOWN OF LAKE,1865,0
2019,TRIANGLE,136,1
2019,TRIANGLE NORTH,220,0
2019,TRIPOLI PARK,233,0
2019,UPPER EAST SIDE,847,0
2019,UPTOWN,1391,2
2019,VALHALLA,559,1
2019,VALLEY FORGE,54,0
2019,VETERANS AFFAIRS,1,0
2019,VOGEL PARK,372,1
2019,WAHL PARK,826,2
2019,WALKER'S POINT,1153,1
2019,WALNUT HILL,438,0
2019,WASHINGTON HEIGHTS,1987,1
2019,WASHINGTON PARK,905,4
2019,WEDGEWOOD,478,0
2019,WEST VIEW,406,0
2019,WHISPERING HILLS,213,0
2019,WHITE MANOR,582,0
2019,WICK FIELD,161,0
2019,WILLIAMSBURG,578,4
2019,WILSON PARK,637,0
2019,WOODLAND COURT,135,0
2019,WOODLANDS,637,0
2019,WYRICK PARK,340,0
2019,YANKEE HILL,564,0
2020,ALCOTT PARK,482,0
2020,ALVERNO,165,0
2020,AMANI,1296,1
2020,ARLINGTON GARDENS,740,0
2020,ARLINGTON HEIGHTS,1150,0
2020,AVENUES WEST,252,2
2020,BARAN PARK,89,0
2020,BAY VIEW,5106,0
2020,BLUEMOUND HEIGHTS,1010,0
2020,BORCHERT FIELD,852,0
2020,BRADLEY ESTATES,1027,0
2020,BREWER'S HILL,597,0
2020,BRYNWOOD,1,0
2020,BUCHEL PARK,13,0
2020,BURNHAM PARK,1332,1
2020,CALUMET FARMS,395,0
2020,CAMBRIDGE HEIGHTS,492,0
2020,CANNON PARK,416,0
2020,CAPITOL HEIGHTS,1653,0
2020,CASTLE MANOR,749,0
2020,CLARKE SQUARE,979,1
2020,CLAYTON CREST,536,0
2020,CLOCK TOWER ACRES,341,0
2020,COLD SPRING PARK,281,0
2020,COLLEGE HEIGHTS,373,0
2020,COLUMBUS PARK,1124,0
2020,CONCORDIA,204,0
